l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301360.SZ,荣旗科技,20230331,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,301361.SZ,众智科技,20221028,,Y
801110.SI,家用电器,801115.SI,照明设备Ⅱ,851151.SI,照明设备Ⅲ,301362.SZ,民爆光电,20230731,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,301363.SZ,美好医疗,20220916,,Y
801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,301365.SZ,矩阵股份,20221104,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,301366.SZ,一博科技,20220909,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,301367.SZ,怡和嘉业,20220930,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301368.SZ,丰立智能,20221125,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,301369.SZ,联动科技,20220909,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,301370.SZ,国科恒泰,20230630,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,301371.SZ,敷尔佳,20230714,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,301372.SZ,科净源,20230731,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,301373.SZ,凌玮科技,20230120,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,301376.SZ,致欧科技,20230609,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301377.SZ,鼎泰高科,20221104,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,301378.SZ,通达海,20230224,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,301379.SZ,天山电子,20220930,,Y
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,301380.SZ,挖金客,20220930,,Y
801200.SI,商贸零售,801206.SI,互联网电商,852062.SI,跨境电商,301381.SZ,赛维时代,20230630,,Y
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,301382.SZ,蜂助手,20230504,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301383.SZ,天键股份,20230526,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,301386.SZ,未来电器,20230310,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301387.SZ,光大同创,20230331,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,301388.SZ,欣灵电气,20221109,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301389.SZ,隆扬电子,20220930,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,301390.SZ,经纬股份,20230504,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,301391.SZ,卡莱特,20221121,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,301392.SZ,汇成真空,20240517,,Y
801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品,301393.SZ,昊帆生物,20230630,,Y
801030.SI,基础化工,801036.SI,塑料,850354.SI,合成树脂,301395.SZ,仁信新材,20230609,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,301396.SZ,宏景科技,20221028,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,301397.SZ,溯联股份,20230609,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,301398.SZ,星源卓镁,20221125,,Y
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,301399.SZ,英特科技,20230504,,Y
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,301408.SZ,华人健康,20230213,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301413.SZ,安培龙,20231201,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,301418.SZ,协昌科技,20230731,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301419.SZ,阿莱德,20230120,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,301421.SZ,波长光电,20230821,,Y
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,301428.SZ,世纪恒通,20230504,,Y
801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材,301429.SZ,森泰股份,20230331,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,301439.SZ,泓淋电力,20230224,,Y
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,301446.SZ,福事特,20230714,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301448.SZ,开创电气,20230609,,Y
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,301456.SZ,盘古智能,20230630,,Y
801030.SI,基础化工,801037.SI,橡胶,850362.SI,其他橡胶制品,301459.SZ,丰茂股份,20231201,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301468.SZ,博盈特焊,20230630,,Y
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,301469.SZ,恒达新材,20230731,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301486.SZ,致尚科技,20230630,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,301487.SZ,盟固利,20230731,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,301488.SZ,豪恩汽电,20230609,,Y
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,301489.SZ,思泉新材,20231013,,Y
801010.SI,农林牧渔,801014.SI,饲料,850144.SI,宠物食品,301498.SZ,乖宝宠物,20230731,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,301499.SZ,维科精密,20230630,,Y
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,301500.SZ,飞南资源,20230908,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,301502.SZ,华阳智能,20240119,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,301503.SZ,智迪科技,20230630,,Y
801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,301505.SZ,苏州规划,20230630,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,301507.SZ,民生健康,20230821,,Y
801210.SI,社会服务,801218.SI,专业服务,852182.SI,检测服务,301508.SZ,中机认检,20231117,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,301509.SZ,金凯生科,20230714,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,301510.SZ,固高科技,20230731,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,301511.SZ,德福科技,20230731,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,301512.SZ,智信精密,20230714,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,301515.SZ,港通医疗,20230714,,Y
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,301516.SZ,中远通,20231117,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,301517.SZ,陕西华达,20231013,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,301518.SZ,长华化学,20230714,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,301519.SZ,舜禹股份,20230714,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,301520.SZ,万邦医药,20230908,,Y
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,301525.SZ,儒竞科技,20230821,,Y
801710.SI,建筑材料,801712.SI,玻璃玻纤,857122.SI,玻纤制造,301526.SZ,国际复材,20231208,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301528.SZ,多浦乐,20230821,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,301529.SZ,福赛科技,20230908,,Y
801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械,301533.SZ,威马农机,20230731,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,301536.SZ,星宸科技,20240318,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,301538.SZ,骏鼎达,20240301,,Y
801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂,301539.SZ,宏鑫科技,20240322,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301548.SZ,崇德科技,20230908,,Y
801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂,301550.SZ,斯菱股份,20230908,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,301552.SZ,科力装备,20240705,,Y
801030.SI,基础化工,801036.SI,塑料,850354.SI,合成树脂,301555.SZ,惠柏新材,20231013,,Y
801200.SI,商贸零售,801206.SI,互联网电商,852062.SI,跨境电商,301558.SZ,三态股份,20230915,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301559.SZ,中集环科,20221121,,Y
801030.SI,基础化工,801036.SI,塑料,850355.SI,膜材料,301565.SZ,中仑新材,20240531,,Y
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,301566.SZ,达利凯普,20231222,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301567.SZ,贝隆精密,20240108,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,301568.SZ,思泰克,20231117,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301577.SZ,美信科技,20240112,,Y
801110.SI,家用电器,801112.SI,黑色家电,851122.SI,其他黑色家电,301578.SZ,辰奕智能,20231222,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,301580.SZ,爱迪特,20240614,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,301587.SZ,中瑞股份,20240318,,Y
801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板,301588.SZ,美新科技,20240301,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,301589.SZ,诺瓦星云,20240126,,Y
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,301591.SZ,肯特股份,20240202,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301596.SZ,瑞迪智驱,20240509,,Y
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,301603.SZ,乔锋智能,20240704,,Y
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,301606.SZ,C绿联科,20240705,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,301608.SZ,博实结,20240712,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,430017.BJ,星昊医药,20230530,,Y
801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品,430047.BJ,诺思兰德,20201124,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,430090.BJ,同辉信息,20230410,,Y
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,430139.BJ,华岭股份,20220930,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,430198.BJ,微创光电,20200727,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,430300.BJ,辰光医疗,20221206,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,430418.BJ,苏轴股份,20200727,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,430425.BJ,乐创技术,20230410,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,430476.BJ,海能技术,20221026,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,430478.BJ,峆一药业,20230224,,Y
801030.SI,基础化工,801033.SI,化学原料,850324.SI,其他化学原料,430489.BJ,佳先股份,20200727,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,430510.BJ,丰光精密,20230410,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,430564.BJ,天润科技,20230410,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,430685.BJ,新芝生物,20220930,,Y
801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ,430718.BJ,合肥高科,20221227,,Y
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600000.SH,浦发银行,19991110,,Y
801040.SI,钢铁,801044.SI,普钢,850443.SI,钢铁管材,600001.SH,邯郸钢铁(退市),19980122,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600002.SH,齐鲁石化(退市),19980408,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600003.SH,ST东北高(退市),19990810,,Y
801170.SI,交通运输,801991.SI,航空机场,851751.SI,机场,600004.SH,白云机场,20210730,,Y
801040.SI,钢铁,801044.SI,普钢,850443.SI,钢铁管材,600005.SH,武钢股份(退市),19990803,,Y
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,600006.SH,东风股份,20210730,,Y
801180.SI,房地产,801181.SI,房地产开发,851812.SI,商业地产,600007.SH,中国国贸,20210730,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,600008.SH,首创环保,20000424,,Y
801170.SI,交通运输,801991.SI,航空机场,851751.SI,机场,600009.SH,上海机场,20210730,,Y
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600010.SH,包钢股份,20010222,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600011.SH,华能国际,20011206,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600012.SH,皖通高速,20210730,,Y
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600015.SH,华夏银行,20030910,,Y
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600016.SH,民生银行,20001219,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600017.SH,日照港,20210730,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600018.SH,上港集团,20210730,,Y
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600019.SH,宝钢股份,20001212,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600020.SH,中原高速,20210730,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600021.SH,上海电力,20031027,,Y
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600022.SH,山东钢铁,20040628,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600023.SH,浙能电力,20130121,,Y
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600025.SH,华能水电,20171121,,Y
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,600026.SH,中远海能,20210730,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600027.SH,华电国际,20050203,,Y
801960.SI,石油石化,801963.SI,炼化及贸易,859631.SI,炼油化工,600028.SH,中国石化,20010808,,Y
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,600029.SH,南方航空,20210730,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,600030.SH,中信证券,20030106,,Y
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,600031.SH,三一重工,20030626,,Y
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,600032.SH,浙江新能,20210415,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600033.SH,福建高速,20210730,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600035.SH,楚天高速,20210730,,Y
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600036.SH,招商银行,20020409,,Y
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600037.SH,歌华有线,20010208,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600038.SH,中直股份,20001218,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600039.SH,四川路桥,20030325,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600048.SH,保利发展,20060711,,Y
801770.SI,通信,801223.SI,通信服务,852212.SI,电信运营商,600050.SH,中国联通,20021008,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600051.SH,宁波联合,20070702,,Y
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600052.SH,东望时代,20230704,,Y
801790.SI,非银金融,801191.SI,多元金融,851927.SI,资产管理,600053.SH,九鼎投资,20180713,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852112.SI,自然景区,600054.SH,黄山旅游,20210730,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,600055.SH,万东医疗,19970519,,Y
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600056.SH,中国医药,20140701,,Y
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600057.SH,厦门象屿,20020830,,Y
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600058.SH,五矿发展,19970528,,Y
801120.SI,食品饮料,801126.SI,非白酒,851233.SI,其他酒类,600059.SH,古越龙山,20110110,,Y
801110.SI,家用电器,801112.SI,黑色家电,851121.SI,彩电,600060.SH,海信视像,19970422,,Y
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600061.SH,国投资本,20210730,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600062.SH,华润双鹤,19970522,,Y
801030.SI,基础化工,801032.SI,化学纤维,850344.SI,其他化学纤维,600063.SH,皖维高新,19970528,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600064.SH,南京高科,19970506,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600065.SH,*ST联谊(退市),19970523,,Y
801880.SI,汽车,801096.SI,商用车,850913.SI,商用载客车,600066.SH,宇通客车,20210730,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600067.SH,冠城大通,20090105,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600068.SH,葛洲坝(退市),19970526,,Y
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,600069.SH,退市银鸽(退市),19970430,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600070.SH,*ST富润,20180713,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,600071.SH,凤凰光学,20210730,,Y
801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,600072.SH,中船科技,19970603,,Y
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,600073.SH,光明肉业,20190724,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,600074.SH,退市保千(退市),20150401,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,600075.SH,新疆天业,20080102,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851426.SI,综合包装,600076.SH,康欣新材,20220729,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600077.SH,*ST宋都(退市),19970505,,Y
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,600078.SH,澄星股份,20110110,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600079.SH,人福医药,19970606,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600080.SH,金花股份,19970612,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,600081.SH,东风科技,19970703,,Y
801180.SI,房地产,801181.SI,房地产开发,851813.SI,产业地产,600082.SH,海泰发展,20190724,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600083.SH,*ST博信,20110110,,Y
801120.SI,食品饮料,801126.SI,非白酒,851233.SI,其他酒类,600084.SH,中信尼雅,20070702,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600085.SH,同仁堂,19970625,,Y
801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝,600086.SH,退市金钰(退市),19970606,,Y
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,600087.SH,退市长油(退市),19970612,,Y
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,600088.SH,中视传媒,20220729,,Y
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,600089.SH,特变电工,19970618,,Y
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600090.SH,退市济堂(退市),20170629,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,600091.SH,退市明科(退市),19970704,,Y
801040.SI,钢铁,801044.SI,普钢,850443.SI,钢铁管材,600092.SH,S*ST精密(退市),19970626,,Y
